30.4054,-1,-1
30.4471,-1,-1
30.4888,-1,-1
30.5305,-1,-1
30.5722,-1,-1
30.6139,-1,-1
30.6556,-1,-1
30.6973,-1,-1
30.7390,-1,-1
30.7807,-1,-1
30.8225,-1,-1
30.8642,-1,-1
30.9059,-1,-1
30.9476,-1,-1
30.9893,-1,-1
31.0310,-1,-1
31.0727,-1,-1
31.1144,-1,-1
31.1561,-1,-1
31.1978,-1,-1
31.2395,-1,-1
31.2812,-1,-1
31.3230,-1,-1
31.3647,-1,-1
31.4064,-1,-1
31.4481,-1,-1
31.4898,-1,-1
31.5315,-1,-1
31.5732,-1,-1
31.6149,-1,-1
31.6566,-1,-1
31.6983,-1,-1
31.7400,-1,-1
31.7818,-1,-1
31.8235,-1,-1
31.8652,-1,-1
31.9069,-1,-1
31.9486,-1,-1
31.9903,-1,-1
32.0320,-1,-1
32.0737,-1,-1
32.1154,-1,-1
32.1571,-1,-1
32.1988,-1,-1
32.2405,-1,-1
32.2823,-1,-1
32.3240,-1,-1
32.3657,-1,-1
32.4074,-1,-1
32.4491,-1,-1
32.4908,-1,-1
32.5325,-1,-1
32.5742,-1,-1
32.6159,-1,-1
32.6576,-1,-1
32.6993,-1,-1
32.7410,-1,-1
32.7828,-1,-1
32.8245,-1,-1
32.8662,-1,-1
32.9079,-1,-1
32.9496,-1,-1
32.9913,-1,-1
33.0330,-1,-1
33.0747,-1,-1
33.1164,-1,-1
33.1581,-1,-1
33.1998,-1,-1
33.2415,-1,-1
33.2832,-1,-1
33.3250,-1,-1
33.3667,-1,-1
33.4084,-1,-1
33.4501,-1,-1
33.4918,-1,-1
33.5335,-1,-1
33.5752,-1,-1
33.6169,-1,-1
33.6586,-1,-1
33.7003,-1,-1
33.7420,-1,-1
33.7838,-1,-1
33.8255,-1,-1
33.8672,-1,-1
33.9089,-1,-1
33.9506,-1,-1
33.9923,-1,-1
34.0340,-1,-1
34.0757,-1,-1
34.1174,-1,-1
34.1591,-1,-1
34.2008,-1,-1
34.2425,-1,-1
34.2843,-1,-1
34.3260,-1,-1
34.3677,-1,-1
34.4094,-1,-1
34.4511,-1,-1
34.4928,-1,-1
34.5345,-1,-1
34.5762,-1,-1
34.6179,-1,-1
